"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL3676807"	""	"None"	"588.54"	"2"	"5.10"	"BDBM141722"	"O=C(O)CCNC(=O)c1nc(-c2ccc(C(F)(F)F)nc2)c2c(cc(-c3ccccc3)c(=O)n2Cc2ccccc2)c1O"	"IC50"	"'='"	"106600.0"	"nM"	""	"Outside typical range"	"277103"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3706128"	"Enzyme Assay: Ketoglutaric acid alpha -[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFalpha as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM alpha -ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid alpha -[1-14C]-sodium sodium salt."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"BTI-TN-5B1-4"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639140"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"CHEMBL3833782"	""	""	""	"106600.0"
"CHEMBL5793539"	""	"None"	"444.54"	"0"	"3.23"	"BDBM412972"	"CCN(C)CC1CCN(C(=O)c2ccc(-n3ncc(-c4ccc(C#N)cc4C)c3O)nc2)C1"	"IC50"	"'='"	"14.1"	"nM"	"7.85"	""	"823528"	"UO_0000065"	"17.66"	"0.32"	"4.62"	"7.99"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"14.1"
"CHEMBL5974724"	""	"None"	"405.46"	"0"	"2.97"	"BDBM412990"	"CO[C@H](C)CCNC(=O)c1ccc(-n2ncc(-c3ccc(C#N)cc3C)c2O)nc1"	"IC50"	"'='"	"6.31"	"nM"	"8.20"	""	"823546"	"UO_0000065"	"20.22"	"0.37"	"5.23"	"7.25"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"6.31"
"CHEMBL5953842"	""	"None"	"345.36"	"0"	"2.40"	"BDBM413037"	"N#Cc1ccc(-c2cnn(-c3ccc(C(=O)NC4CC4)cn3)c2O)cc1"	"IC50"	"'='"	"66.1"	"nM"	"7.18"	""	"823593"	"UO_0000065"	"20.79"	"0.38"	"4.78"	"6.91"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"66.1"
"CHEMBL5926707"	""	"None"	"408.46"	"0"	"1.87"	"BDBM413141"	"COc1cc(-c2cnn(-c3ccc(C(=O)NC4CCN(C)CC4)cn3)c2O)ccn1"	"IC50"	"'='"	"39.8"	"nM"	"7.40"	""	"823697"	"UO_0000065"	"18.12"	"0.34"	"5.53"	"7.02"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"39.8"
"CHEMBL5998033"	""	"None"	"391.43"	"0"	"2.59"	"BDBM413170"	"COCCCNC(=O)c1ccc(-n2ncc(-c3ccc(C#N)c(C)c3)c2O)nc1"	"IC50"	"'='"	"10.2"	"nM"	"7.99"	""	"823726"	"UO_0000065"	"20.42"	"0.38"	"5.40"	"7.07"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"10.2"
"CHEMBL4869166"	""	"None"	"369.35"	"0"	"1.59"	"1"	"O=C(CCn1cnnn1)N1CCC(O)(c2cccc(C(F)(F)F)c2)CC1"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4821854"	"Inhibition of recombinant human PHD2 (181 to 426 residues) using DLDLEMLAPYIPMDDDFQL peptide as substrate preincubated for 15 mins followed by substrate addition and measured after 15 mins by Q-TOF mass spectrometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4819086"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.5 hr"	""	""	"100.0"
"CHEMBL4862642"	""	"None"	"236.26"	"0"	"1.36"	"8"	"Cc1nc(Sc2ncccc2C(=O)O)n[nH]1"	"IC50"	"'='"	"4090.0"	"nM"	"5.39"	""	""	"UO_0000065"	"22.81"	"0.46"	"4.03"	"5.87"	"0"	"CHEMBL4821854"	"Inhibition of recombinant human PHD2 (181 to 426 residues) using DLDLEMLAPYIPMDDDFQL peptide as substrate preincubated for 15 mins followed by substrate addition and measured after 15 mins by Q-TOF mass spectrometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4819086"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.5 hr"	"INHIBITOR"	""	"4.09"
"CHEMBL4868948"	""	"None"	"363.44"	"0"	"3.00"	"10"	"COC(=O)c1c(NC(=O)C2C(C(=O)O)[C@@H]3C=C[C@H]2CC3)sc(C)c1C"	"IC50"	"'='"	"77660.0"	"nM"	"4.11"	""	""	"UO_0000065"	"11.31"	"0.22"	"1.11"	"4.43"	"0"	"CHEMBL4821854"	"Inhibition of recombinant human PHD2 (181 to 426 residues) using DLDLEMLAPYIPMDDDFQL peptide as substrate preincubated for 15 mins followed by substrate addition and measured after 15 mins by Q-TOF mass spectrometric analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4819086"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.5 hr"	"INHIBITOR"	""	"77.66"
"CHEMBL5950033"	""	"None"	"470.46"	"0"	"3.14"	"BDBM413069"	"Cc1cc(C#N)ccc1-c1cnn(-c2ccc(C(=O)N3CCN(CC(F)(F)F)CC3)cn2)c1O"	"IC50"	"'='"	"3.16"	"nM"	"8.50"	""	"823625"	"UO_0000065"	"18.07"	"0.34"	"5.36"	"8.65"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"3.16"
"CHEMBL5857952"	""	"None"	"421.46"	"0"	"2.63"	"BDBM413074"	"COCCCN(C)C(=O)c1ccc(-n2ncc(-c3ccc(C#N)cc3OC)c2O)nc1"	"IC50"	"'='"	"234.0"	"nM"	"6.63"	""	"823630"	"UO_0000065"	"15.73"	"0.29"	"4.00"	"5.84"	"0"	"CHEMBL5734365"	"Inhibition Assay: The IC50 values for the PHD2 enzyme (residues 181-417) were determined by mixing increasing amounts of inhibitor with a fixed amount of enzyme (5 nM, final concentration) and Biotin labeled peptide (Biotin-Asp-Leu-Glu-Met-Leu-Ala-Pro-Tyr-Ile-Pro-Met-Asp-Asp-Asp-Phe-Gln-Leu, 1 uM final concentration) and 2-Oxyglutarate (2 uM final concentration) in 50 mM HEPES, 50 mM KCl, 0.5 mM TCEP, 2 uM FeCl2, 0.1 mg/ml BSA, at pH 7.3. The reaction was conducted by pre-incubating the enzyme in the presence of inhibitor for 60 min at room temperature. The activity of the free enzyme was measured by adding the peptide, the 2-Oxoglutarate (see above for final concentrations), and Ascorbic Acid (1 mM final concentration). The enzymatic activity was quenched after 60 min by adding an excess of a tight binding inhibitor to the assay mixture. The amount of product released was measured by using a LC/MS system (Agilent HPLC with Applied Biosystems API3000 Mass Spectrometer)."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5727290"	"37"	"BindingDB Patent Bioactivity Data"	""	"2019"	"None"	""	""	""	"234.0"
"CHEMBL5881149"	""	"None"	"455.43"	"0"	"1.75"	"BDBM106391"	"N#Cc1nc(C(=O)NCC(=O)Oc2ccncc2)c(O)c2ccn(Cc3ccccc3)c(=O)c12"	"IC50"	"'='"	"195000.0"	"nM"	""	"Outside typical range"	"460748"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL5730527"	"HIF-PH Assay: Ketoglutaric acid α-[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFα as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM α-ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid α-[1-14C]-sodium salt, 40 uM FeSO4, 1 mM ascorbate, 1541.8 units/mL Catalase, with or without 50 uM peptide substrate and various concentrations of compound of the disclosure. Reactions are initiated by addition of HIF-PH enzyme."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5725311"	"37"	"BindingDB Patent Bioactivity Data"	""	"2017"	"None"	""	""	""	"195000.0"
"CHEMBL3676844"	""	"None"	"521.53"	"1"	"3.48"	"BDBM47088"	"O=C(O)CCNC(=O)c1nc(-c2ccnnc2)c2c(cc(-c3ccccc3)c(=O)n2Cc2ccccc2)c1O"	"IC50"	"'='"	"4500.0"	"nM"	"5.35"	""	"191800"	"UO_0000065"	"10.25"	"0.19"	"1.87"	"3.63"	"0"	"CHEMBL3706128"	"Enzyme Assay: Ketoglutaric acid alpha -[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFalpha as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM alpha -ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid alpha -[1-14C]-sodium sodium salt."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"BTI-TN-5B1-4"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3639140"	"37"	"BindingDB Patent Bioactivity Data"	""	"2014"	"CHEMBL3833782"	""	""	""	"4500.0"
"CHEMBL3671867"	""	"None"	"429.43"	"0"	"2.63"	"BDBM141548"	"O=C(O)CNC(=O)c1ncc2c(cc(-c3ccccc3)c(=O)n2Cc2ccccc2)c1O"	"IC50"	"'='"	"260.0"	"nM"	"6.58"	""	"460704"	"UO_0000065"	"15.33"	"0.28"	"3.96"	"5.42"	"1"	"CHEMBL5730527"	"HIF-PH Assay: Ketoglutaric acid α-[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFα as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM α-ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid α-[1-14C]-sodium salt, 40 uM FeSO4, 1 mM ascorbate, 1541.8 units/mL Catalase, with or without 50 uM peptide substrate and various concentrations of compound of the disclosure. Reactions are initiated by addition of HIF-PH enzyme."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5725311"	"37"	"BindingDB Patent Bioactivity Data"	""	"2017"	"None"	""	""	""	"260.0"
"CHEMBL5959125"	""	"None"	"395.42"	"0"	"1.99"	"BDBM106293"	"CC(NC(=O)c1ncc2c(=O)n(Cc3ccccc3)ccc2c1O)C(C)C(=O)O"	"IC50"	"'='"	"1700.0"	"nM"	"5.77"	""	"460728"	"UO_0000065"	"14.59"	"0.27"	"3.78"	"4.75"	"0"	"CHEMBL5730527"	"HIF-PH Assay: Ketoglutaric acid α-[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFα as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM α-ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid α-[1-14C]-sodium salt, 40 uM FeSO4, 1 mM ascorbate, 1541.8 units/mL Catalase, with or without 50 uM peptide substrate and various concentrations of compound of the disclosure. Reactions are initiated by addition of HIF-PH enzyme."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5725311"	"37"	"BindingDB Patent Bioactivity Data"	""	"2017"	"None"	""	""	""	"1700.0"
"CHEMBL3671897"	""	"None"	"295.30"	"0"	"1.25"	"BDBM141579"	"NC(=O)c1ncc2c(=O)n(Cc3ccccc3)ccc2c1O"	"IC50"	"'='"	"32000.0"	"nM"	"4.50"	""	"460735"	"UO_0000065"	"15.22"	"0.28"	"3.24"	"4.58"	"1"	"CHEMBL5730527"	"HIF-PH Assay: Ketoglutaric acid α-[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFα as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM α-ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid α-[1-14C]-sodium salt, 40 uM FeSO4, 1 mM ascorbate, 1541.8 units/mL Catalase, with or without 50 uM peptide substrate and various concentrations of compound of the disclosure. Reactions are initiated by addition of HIF-PH enzyme."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5725311"	"37"	"BindingDB Patent Bioactivity Data"	""	"2017"	"None"	""	""	""	"32000.0"
"CHEMBL3671898"	""	"None"	"337.38"	"0"	"2.29"	"BDBM141580"	"CCCNC(=O)c1ncc2c(=O)n(Cc3ccccc3)ccc2c1O"	"IC50"	"'='"	"650.0"	"nM"	"6.19"	""	"460736"	"UO_0000065"	"18.34"	"0.34"	"3.90"	"7.35"	"1"	"CHEMBL5730527"	"HIF-PH Assay: Ketoglutaric acid α-[1-14C]-sodium salt, alpha-ketoglutaric acid sodium salt, and HPLC purified peptide may be obtained from commercial sources, e.g., Perkin-Elmer (Wellesley Mass.), Sigma-Aldrich, and SynPep Corp. (Dublin Calif.), respectively. Peptides for use in the assay may be fragments of HIFα as described above or as disclosed in International Publication WO 2005/118836, incorporated by reference herein. For example, a HIF peptide for use in the HIF-PH assay is [methoxycoumarin]-DLDLEALAPYIPADDDFQL-amide. HIF-PH, e.g., HIF-PH2 (EGLN1), can be expressed in, e.g., insect Hi5 cells, and partially purified, e.g., through a SP ion exchange chromatography column. Enzyme activity is determined by capturing 14CO2 using an assay described by Kivirikko and Myllyla (1982, Methods Enzymol. 82:245-304). Assay reactions contain 50 mM HEPES (pH 7.4), 100 uM α-ketoglutaric acid sodium salt, 0.30 uCi/mL ketoglutaric acid α-[1-14C]-sodium salt, 40 uM FeSO4, 1 mM ascorbate, 1541.8 units/mL Catalase, with or without 50 uM peptide substrate and various concentrations of compound of the disclosure. Reactions are initiated by addition of HIF-PH enzyme."	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5697"	"Egl nine homolog 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5725311"	"37"	"BindingDB Patent Bioactivity Data"	""	"2017"	"None"	""	""	""	"650.0"
